
kpoint  A : 0.500000 0.500000 0.500000 :  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
-A1-A1+  2  2.0  2.0  2.0  0.0  0.0  0.0  0.0  2.0  2.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-A2-A2+  2  2.0 -2.0 -2.0  0.0  0.0  0.0  0.0  2.0  2.0 -2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-A3+A4-  2 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-A3-A4+  2 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0



kpoint  M : 0.500000 0.500000 0.000000 :  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
-M1  2  2.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-M2  2 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0 -2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0



kpoint  R : 0.000000 0.500000 0.500000 :  1 2 3 4 5 6 7 8
-R1R1  4  0.0  0.0  0.0  4.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0



kpoint  X : 0.000000 0.500000 0.000000 :  1 2 3 4 5 6 7 8
-X1  2  0.0  0.0  0.0  2.0  0.0  0.0  0.0  2.0  0.0  0.0  0.0  2.0  0.0  0.0  0.0



kpoint  Z : 0.000000 0.000000 0.500000 :  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
-Z1    2  2.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-Z2Z2  4 -4.0  0.0  0.0  0.0  0.0  0.0  0.0  4.0 -4.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
